snapshot,percentile,ix,iy,iz,omega_mag,R_max,sigma_abs,sigma_signed,C_far
t=0,99.9,162,209,183,140.68101924734665,48,25.354246924155277,2.2774377379508284,0.08982470450664767
t=0,99.9,162,209,183,140.68101924734665,64,28.33412731884225,2.323922230858681,0.08201848621302935
t=0,99.9,162,209,183,140.68101924734665,80,30.37671017960964,2.385827906838729,0.07854135265905837
t=0,99.9,162,209,183,140.68101924734665,96,31.946167694902442,2.3095104934751616,0.07229381988887773
t=0,99.9,162,209,183,140.68101924734665,112,33.28417545909775,2.34220333588595,0.07036987708360798
t=0,99.9,250,179,52,201.46303189641608,32,23.40917773789713,0.09132369410213556,0.003901191879725514
t=0,99.9,250,179,52,201.46303189641608,48,26.902554738149934,0.16508854596111439,0.00613653787039808
t=0,99.9,250,179,52,201.46303189641608,64,29.348037079849373,0.07043127968470753,0.002399863387560808
t=0,99.9,250,179,52,201.46303189641608,80,31.374446190995737,0.0980609386379639,0.0031255034125863474
t=0,99.9,250,179,52,201.46303189641608,96,32.99253473164607,0.08699843615979887,0.002636912770341072
t=0,99.9,250,179,52,201.46303189641608,112,34.28040852799409,0.11176988504242849,0.003260459540648557
t=0,99.9,53,113,162,142.6445720272834,32,20.095904308611118,2.1761246434425248,0.10828697280918345
t=0,99.9,53,113,162,142.6445720272834,48,23.748594083443418,2.435049129497721,0.10253445407934025
t=0,99.9,53,113,162,142.6445720272834,64,26.407012293808087,2.5833563837628106,0.09782842356492391
t=0,99.9,53,113,162,142.6445720272834,80,28.325255748181096,2.641429745684493,0.09325351796176146
t=0,99.9,53,113,162,142.6445720272834,96,29.945305642870185,2.662958221678239,0.08892740162471091
t=0,99.9,53,113,162,142.6445720272834,112,31.297275078784107,2.7556465342841885,0.08804749063129123
t=0,99.9,28,119,166,148.06243627560033,32,20.48265481731365,3.2436034213713385,0.15835854533024565
t=0,99.9,28,119,166,148.06243627560033,48,23.873258298248338,3.3444090181167083,0.14009017857282174
t=0,99.9,28,119,166,148.06243627560033,64,26.54236696937496,3.298201211853603,0.12426175915882423
t=0,99.9,28,119,166,148.06243627560033,80,28.544935320816684,3.2569531264961205,0.11409915944426591
t=0,99.9,28,119,166,148.06243627560033,96,30.108320641484774,3.3373464626797738,0.11084465661234551
t=0,99.9,28,119,166,148.06243627560033,112,31.45539024606714,3.4165172690647956,0.10861468391707402
t=0,99.9,62,217,182,194.35955826656937,32,17.26119491187291,2.6619135592372776,0.1542137478214971
t=0,99.9,62,217,182,194.35955826656937,48,21.120427060734155,2.383663027972741,0.11286055064692824
t=0,99.9,62,217,182,194.35955826656937,64,23.888861126910957,2.4137439153691638,0.10104056039113835
t=0,99.9,62,217,182,194.35955826656937,80,26.092329239956488,2.305863692247235,0.08837324069620242
t=0,99.9,62,217,182,194.35955826656937,96,27.73096375688678,2.298518213139221,0.08288634442315049
t=0,99.9,62,217,182,194.35955826656937,112,29.06933519188374,2.3407004687189676,0.0805212934271885
t=0,99.9,227,210,182,160.10134311503344,32,15.643742761273433,0.9740358788795846,0.0622636087631689
t=0,99.9,227,210,182,160.10134311503344,48,19.483957029121694,1.071085597818458,0.05497269349432253
t=0,99.9,227,210,182,160.10134311503344,64,22.156752156308443,1.0392724718802173,0.046905451870766036
t=0,99.9,227,210,182,160.10134311503344,80,24.168986741029588,1.0888026800342607,0.04504957910320233
t=0,99.9,227,210,182,160.10134311503344,96,25.691233356306835,1.1036546542790147,0.04295841460675079
t=0,99.9,227,210,182,160.10134311503344,112,26.95886381066044,1.076598846871178,0.03993487464577252
t=0,99.9,194,179,48,171.70609819665012,32,22.781659934167784,2.1643961440635757,0.09500607727084139
t=0,99.9,194,179,48,171.70609819665012,48,26.548534216330392,1.8290860207336777,0.0688959324770774
t=0,99.9,194,179,48,171.70609819665012,64,29.07918275895986,2.135666732355105,0.07344314831877677
t=0,99.9,194,179,48,171.70609819665012,80,31.01248197240235,2.1825745983295954,0.07037729518946091
t=0,99.9,194,179,48,171.70609819665012,96,32.59859808537684,2.1689015004743277,0.0665335820514091
t=0,99.9,194,179,48,171.70609819665012,112,33.87257064513571,2.119430058833457,0.06257068827274906
t=0,99.9,186,214,183,141.98349191890244,32,25.886770796872295,2.4788571097718743,0.09575767982893317
t=0,99.9,186,214,183,141.98349191890244,48,29.640278788007507,2.5665688543573064,0.08659057739348064
t=0,99.9,186,214,183,141.98349191890244,64,32.353062591626376,2.76053295319098,0.08532524379640836
t=0,99.9,186,214,183,141.98349191890244,80,34.33298204076943,2.5839549020049923,0.07526159245173111
t=0,99.9,186,214,183,141.98349191890244,96,35.86068623193645,2.5925826037937094,0.07229595627439035
t=0,99.9,186,214,183,141.98349191890244,112,37.10616472243059,2.7598735960053906,0.07437776489837694
t=0,99.9,248,213,182,138.53796037397393,32,21.938148499852336,1.1622197105379872,0.05297711019440907
t=0,99.9,248,213,182,138.53796037397393,48,25.41090505287133,1.464429797842207,0.057629974012937894
t=0,99.9,248,213,182,138.53796037397393,64,27.975740944779716,1.38111668766101,0.04936836848708119
t=0,99.9,248,213,182,138.53796037397393,80,29.919421757690408,1.2924242555318532,0.04319683267941674
t=0,99.9,248,213,182,138.53796037397393,96,31.4553800791932,1.28475569613162,0.04084375050935874
t=0,99.9,248,213,182,138.53796037397393,112,32.74986318984043,1.2927062931162565,0.03947211277258942
t=0,99.9,169,182,50,173.0228917642502,32,23.360096403168154,3.049905982911903,0.13056050498568436
t=0,99.9,169,182,50,173.0228917642502,48,27.220700294320643,2.8491620322022113,0.10466894684545142
t=0,99.9,169,182,50,173.0228917642502,64,30.017861815892186,3.0046576669302345,0.10009565922311947
t=0,99.9,169,182,50,173.0228917642502,80,32.17681641485281,3.106262755418049,0.09653729304258327
t=0,99.9,169,182,50,173.0228917642502,96,33.80038085089773,3.0481925657128426,0.09018219585037258
t=0,99.9,169,182,50,173.0228917642502,112,35.18541369478885,3.099687734980235,0.0880958161205112
t=0,99.9,147,35,36,164.351028402784,32,20.605826657517856,1.4904021545891455,0.07232916103588521
t=0,99.9,147,35,36,164.351028402784,48,24.27273029565225,1.5933014194734079,0.06564162333887924
t=0,99.9,147,35,36,164.351028402784,64,27.03464916893221,1.5549069186193485,0.057515335557090305
t=0,99.9,147,35,36,164.351028402784,80,29.205435259673777,1.620535926220715,0.05548747730729134
t=0,99.9,147,35,36,164.351028402784,96,30.93782327564453,1.680442574017501,0.05431676815286522
t=0,99.9,147,35,36,164.351028402784,112,32.24302408338433,1.6960019216800555,0.052600584774368284
t=0,99.9,73,214,181,172.7246662042228,32,17.284170252629004,0.7696715725360576,0.04453043225601107
t=0,99.9,73,214,181,172.7246662042228,48,21.280831011784038,0.5809378022512816,0.027298642704770004
t=0,99.9,73,214,181,172.7246662042228,64,24.238919029590406,0.43567099563060296,0.017974027434917546
t=0,99.9,73,214,181,172.7246662042228,80,26.41035795257857,0.4262256145996646,0.01613857772639731
t=0,99.9,73,214,181,172.7246662042228,96,28.024464833225267,0.45786015750543807,0.01633787336279863
t=0,99.9,73,214,181,172.7246662042228,112,29.346366590808646,0.41302328428069585,0.014074085900980183
t=0,99.9,214,32,31,158.30337543455187,32,23.974443126434554,2.0135788001781734,0.08398855354258358
t=0,99.9,214,32,31,158.30337543455187,48,27.938832458725468,1.7849570891704123,0.06388803439826489
t=0,99.9,214,32,31,158.30337543455187,64,30.511851257463324,1.6711748032887623,0.05477133423295599
t=0,99.9,214,32,31,158.30337543455187,80,32.548478322420706,1.7989141088090297,0.05526876221337404
t=0,99.9,214,32,31,158.30337543455187,96,34.15893003654293,1.744313704200222,0.05106464699960363
t=0,99.9,214,32,31,158.30337543455187,112,35.447074834050326,1.7413788100081782,0.04912616395459002
t=0,99.9,149,121,162,148.80817110428043,32,15.30759847637481,0.7072515527751687,0.04620264595172881
t=0,99.9,149,121,162,148.80817110428043,48,19.038308377736783,1.0298753472566626,0.054094897867133465
t=0,99.9,149,121,162,148.80817110428043,64,21.581149325211364,0.905060177176394,0.04193753370304016
t=0,99.9,149,121,162,148.80817110428043,80,23.738815643856526,0.949277394309683,0.039988405847675504
t=0,99.9,149,121,162,148.80817110428043,96,25.374553325040115,0.9981262484827862,0.039335716995570334
t=0,99.9,149,121,162,148.80817110428043,112,26.74568925714243,1.0014276638352286,0.03744258202535564
t=0,99.9,43,114,159,148.69858701222657,32,19.87383055696537,1.0550743628273513,0.05308862626171327
t=0,99.9,43,114,159,148.69858701222657,48,23.620948469183194,0.7248218052966263,0.030685550423271826
t=0,99.9,43,114,159,148.69858701222657,64,26.44490584364814,0.9364080004077174,0.035409768745031676
t=0,99.9,43,114,159,148.69858701222657,80,28.51340866482065,0.9544627303385291,0.03347417145239912
t=0,99.9,43,114,159,148.69858701222657,96,30.14173579864903,0.9455462090233692,0.03136999857406185
t=0,99.9,43,114,159,148.69858701222657,112,31.482240157222957,0.8601418396643343,0.0273214941303023
t=0,99.9,86,213,181,151.1202377228985,32,15.277980384782854,1.9819794010305014,0.12972784040255667
t=0,99.9,86,213,181,151.1202377228985,48,19.39870307127948,1.7371039381542743,0.08954742653523692
t=0,99.9,86,213,181,151.1202377228985,64,22.454681499522767,2.1488484097796476,0.09569712266127299
t=0,99.9,86,213,181,151.1202377228985,80,24.56492932507858,2.0481720920134983,0.08337789475838218
t=0,99.9,86,213,181,151.1202377228985,96,26.160257627461135,2.027182401090045,0.07749091885708558
t=0,99.9,86,213,181,151.1202377228985,112,27.47625428258043,2.04879338874554,0.07456596403842597
t=0,99.9,221,31,32,144.67769782398366,32,26.089050625202155,1.303410939367052,0.0499600755156629
t=0,99.9,221,31,32,144.67769782398366,48,29.865743707962956,2.085913134419501,0.06984299988696897
t=0,99.9,221,31,32,144.67769782398366,64,32.22542971034012,1.9733628508231917,0.06123619975158941
t=0,99.9,221,31,32,144.67769782398366,80,34.256827133961636,1.9491131847959189,0.05689707272579255
t=0,99.9,221,31,32,144.67769782398366,96,35.865950544880846,1.9093653469285559,0.05323615624070167
t=0,99.9,221,31,32,144.67769782398366,112,37.195863036197885,1.8875862749170935,0.05074721006151012
t=0,99.9,152,38,35,198.72160693294802,32,19.39211375621132,2.4654756456988456,0.12713805605173653
t=0,99.9,152,38,35,198.72160693294802,48,23.209395199076788,2.9692848694019567,0.12793460768508383
t=0,99.9,152,38,35,198.72160693294802,64,26.00983494136278,2.8042190574634436,0.10781379673440239
t=0,99.9,152,38,35,198.72160693294802,80,28.21070739375486,2.826573693366957,0.10019506614685916
t=0,99.9,152,38,35,198.72160693294802,96,29.92650198435448,2.941647129610685,0.09829572233829977
t=0,99.9,152,38,35,198.72160693294802,112,31.27290066858749,2.9571788410847946,0.0945604270106986
t=0,99.9,238,214,183,150.15021852645796,32,16.494755533559683,0.18643958491715784,0.011302961389020531
t=0,99.9,238,214,183,150.15021852645796,48,20.264980955977407,0.4558570878627471,0.02249481945495174
t=0,99.9,238,214,183,150.15021852645796,64,22.95702424238683,0.5518289081968246,0.02403747551818812
t=0,99.9,238,214,183,150.15021852645796,80,24.969576254522114,0.4286280328931636,0.017166011490304604
t=0,99.9,238,214,183,150.15021852645796,96,26.548759250032845,0.4404544838909029,0.01659039805750463
t=0,99.9,238,214,183,150.15021852645796,112,27.83157664956792,0.47831440760122723,0.017186033462055158
t=0,99.9,72,35,37,177.71689119059047,32,22.0136309154898,2.5817363664244355,0.11727898847471853
t=0,99.9,72,35,37,177.71689119059047,48,25.92451482732715,2.481483965084116,0.0957195913448059
t=0,99.9,72,35,37,177.71689119059047,64,28.63337312246528,2.4588221945883046,0.08587259992289042
t=0,99.9,72,35,37,177.71689119059047,80,30.802794165165537,2.5427269453156196,0.08254858087488554
t=0,99.9,72,35,37,177.71689119059047,96,32.484740535181786,2.47002977137626,0.07603661690636426
t=0,99.9,72,35,37,177.71689119059047,112,33.86075228838662,2.437816742922365,0.07199535090537473
t=0,99.9,153,182,48,187.85482361165236,32,19.961768528668422,7.609260486208215,0.3811917002884815
t=0,99.9,153,182,48,187.85482361165236,48,23.656994352818206,7.728078657458579,0.32667204219617824
t=0,99.9,153,182,48,187.85482361165236,64,26.29023214233281,7.767013510067142,0.2954334320068865
t=0,99.9,153,182,48,187.85482361165236,80,28.254827767599537,7.6261659660157814,0.2699066520150897
t=0,99.9,153,182,48,187.85482361165236,96,29.792616623099594,7.621583739556552,0.25582122698303666
t=0,99.9,153,182,48,187.85482361165236,112,31.12191904565363,7.647294193509433,0.2457205219990258
t=0,99.9,201,180,46,204.21268622006824,32,18.190027886414775,3.458953237090662,0.1901565659321491
t=0,99.9,201,180,46,204.21268622006824,48,22.1192864415146,3.605809797809276,0.1630165515213777
t=0,99.9,201,180,46,204.21268622006824,64,24.71329666798881,3.6331096310856017,0.14701031917735108
t=0,99.9,201,180,46,204.21268622006824,80,26.73583089808961,3.6861647789697427,0.1378735821983799
t=0,99.9,201,180,46,204.21268622006824,96,28.40165616946543,3.699945593525723,0.1302721774902524
t=0,99.9,201,180,46,204.21268622006824,112,29.67879369836721,3.654647525377427,0.12314002929231214
t=0,99.9,109,114,164,140.36118778439135,32,24.121798358119626,0.2644786678008595,0.010964301412122263
t=0,99.9,109,114,164,140.36118778439135,48,27.316513882425788,0.3476667613366637,0.012727347377966
t=0,99.9,109,114,164,140.36118778439135,64,29.88194202273447,0.1392974422685938,0.004661592682383728
t=0,99.9,109,114,164,140.36118778439135,80,31.738037722906142,0.06492706496799973,0.0020457176821974798
t=0,99.9,109,114,164,140.36118778439135,96,33.31837797120016,0.03078974556814074,0.0009241069776792519
t=0,99.9,109,114,164,140.36118778439135,112,34.722577821154104,0.18582555243179505,0.005351721101726041
t=0,99.9,229,36,38,280.9027835315598,32,30.007733965221213,2.9306146558425543,0.09766197805002935
t=0,99.9,229,36,38,280.9027835315598,48,33.38859020336608,2.872425676240487,0.08603015757014211
t=0,99.9,229,36,38,280.9027835315598,64,35.86151233183503,2.860189074427805,0.07975651020965878
t=0,99.9,229,36,38,280.9027835315598,80,37.867645511534484,2.925978097343922,0.07726855097058172
t=0,99.9,229,36,38,280.9027835315598,96,39.49336806071998,2.8290768650646,0.07163422630136207
t=0,99.9,229,36,38,280.9027835315598,112,40.7834603038891,2.8407794630667915,0.06965518477096695
t=0,99.9,158,179,48,141.79199935698284,32,19.52606211240406,4.684211804595664,0.2398953653650414
t=0,99.9,158,179,48,141.79199935698284,48,23.16003912043207,4.377422319772808,0.1890075529238201
t=0,99.9,158,179,48,141.79199935698284,64,25.86394214363096,4.284096614407942,0.16563973854476427
t=0,99.9,158,179,48,141.79199935698284,80,27.91881302183492,4.171990739487539,0.14943295534178627
t=0,99.9,158,179,48,141.79199935698284,96,29.55541760328718,4.226249977603207,0.1429940877280367
t=0,99.9,158,179,48,141.79199935698284,112,30.936987043551564,4.1260624615334835,0.1333698868517809
t=0,99.9,231,35,30,150.37153873593485,32,25.231250317023033,6.4208985624955535,0.2544819809489781
t=0,99.9,231,35,30,150.37153873593485,48,28.727412105687055,6.343983718001565,0.22083380482245635
t=0,99.9,231,35,30,150.37153873593485,64,31.245789913150233,6.367725643605967,0.20379467638057758
t=0,99.9,231,35,30,150.37153873593485,80,33.20102243987283,6.334193089794299,0.190783073059438
t=0,99.9,231,35,30,150.37153873593485,96,34.75817557278915,6.331993906454752,0.18217279250444401
t=0,99.9,231,35,30,150.37153873593485,112,36.02439786718478,6.261448743553431,0.17381133660132841
t=0,99.9,17,118,162,175.09052175363558,32,23.774726510374002,0.5323318349571095,0.022390660718003576
t=0,99.9,17,118,162,175.09052175363558,48,27.280307551484174,0.5553314900078186,0.02035649667657819
t=0,99.9,17,118,162,175.09052175363558,64,29.847238667354524,0.46127697765405223,0.01545459473805779
t=0,99.9,17,118,162,175.09052175363558,80,31.795835014993298,0.6233535445930463,0.01960488045994403
t=0,99.9,17,118,162,175.09052175363558,96,33.36995715975778,0.7012325457233345,0.021013888101989533
t=0,99.9,17,118,162,175.09052175363558,112,34.69061654874712,0.7710311461826015,0.022225928014255714
t=0,99.9,63,114,158,158.54098401855023,32,18.87153286852566,3.0583589599172867,0.16206203180336679
t=0,99.9,63,114,158,158.54098401855023,48,22.717789360030956,2.938190921071734,0.12933436764059028
t=0,99.9,63,114,158,158.54098401855023,64,25.570122365451727,2.925804922699485,0.11442279707869506
t=0,99.9,63,114,158,158.54098401855023,80,27.61956504521789,2.9713272102535497,0.10758052146690165
t=0,99.9,63,114,158,158.54098401855023,96,29.203119624996713,2.9880098521274348,0.10231817321221452
t=0,99.9,63,114,158,158.54098401855023,112,30.49303166403597,2.974313908194447,0.09754077393696496
t=0,99.9,30,115,167,159.61350504737214,32,20.616498258924477,1.0512207419937456,0.05098929647466649
t=0,99.9,30,115,167,159.61350504737214,48,24.14352527433895,1.1006639728643441,0.0455883703956932
t=0,99.9,30,115,167,159.61350504737214,64,26.771028438598332,1.2566978084929026,0.046942455400069805
